DATE,TRANSACTION ID,DESCRIPTION,QUANTITY,SYMBOL,PRICE,COMMISSION,AMOUNT,REG FEE,SHORT-TERM RDM FEE,FUND REDEMPTION FEE, DEFERRED SALES CHARGE
05/29/2019,22373392671,CASH IN LIEU OF FRACTIONAL SHARES (KTB),,KTB,,,1.15,,,,
05/23/2019,22345131714,NON-TAXABLE SPIN OFF/LIQUIDATION DISTRIBUTION (KTB),6,KTB,,,0.00,,,,
05/21/2019,22332433424,Bought 0.08 TXN @ 107.1815,0.08,TXN,107.1815,,-8.53,,,,
05/21/2019,22332433423,QUALIFIED DIVIDEND (TXN),,TXN,,,8.53,,,,
05/20/2019,22323960208,Bought 0.137 ETN @ 78.5177,0.137,ETN,78.5177,,-10.75,,,,
05/20/2019,22323960207,QUALIFIED DIVIDEND (ETN),,ETN,,,10.75,,,,
05/17/2019,22313484163,Bought 0.041 AAPL @ 189.7468,0.041,AAPL,189.7468,,-7.73,,,,
05/17/2019,22313484162,QUALIFIED DIVIDEND (AAPL),,AAPL,,,7.73,,,,
05/16/2019,22303037154,Bought 0.063 ABT @ 77.0776,0.063,ABT,77.0776,,-4.88,,,,
05/16/2019,22303037153,QUALIFIED DIVIDEND (ABT),,ABT,,,4.88,,,,
05/16/2019,22303166714,Bought 0.23 LNT @ 47.7803,0.23,LNT,47.7803,,-10.99,,,,
05/16/2019,22303166713,QUALIFIED DIVIDEND (LNT),,LNT,,,10.99,,,,
05/16/2019,22302955899,Bought 0.109 O @ 69.5928,0.109,O,69.5928,,-7.62,,,,
05/16/2019,22302955897,ORDINARY DIVIDEND (O),,O,,,7.62,,,,
05/16/2019,22302740809,Bought 0.375 HRL @ 39.9672,0.375,HRL,39.9672,,-14.98,,,,
05/16/2019,22302740808,QUALIFIED DIVIDEND (HRL),,HRL,,,14.98,,,,
05/07/2019,22235344287,Bought 0.052 CBRL @ 168.3776,0.052,CBRL,168.3776,,-8.82,,,,
05/07/2019,22235344286,QUALIFIED DIVIDEND (CBRL),,CBRL,,,8.82,,,,
05/03/2019,22204430881,QUALIFIED DIVIDEND (CVS),,CVS,,,10.00,,,,
05/02/2019,22201162209,Bought 1.635 T @ 30.7655,1.635,T,30.7655,,-50.31,,,,
05/02/2019,22201162208,QUALIFIED DIVIDEND (T),,T,,,50.31,,,,
05/02/2019,22201550166,QUALIFIED DIVIDEND (VZ),,VZ,,,27.57,,,,
05/02/2019,22201550167,Bought 0.483 VZ @ 57.0646,0.483,VZ,57.0646,,-27.57,,,,
05/01/2019,22185738642,Bought 0.221 TD @ 56.7905,0.221,TD,56.7905,,-12.57,,,,
05/01/2019,22185738641,QUALIFIED DIVIDEND (TD),,TD,,,12.57,,,,
04/16/2019,22065190496,Bought 0.656 BCE @ 45.4591,0.656,BCE,45.4591,,-29.82,,,,
04/16/2019,22065190495,QUALIFIED DIVIDEND (BCE),,BCE,,,29.82,,,,
04/16/2019,22065075600,Bought 0.108 O @ 70.1729,0.108,O,70.1729,,-7.60,,,,
04/16/2019,22065075598,ORDINARY DIVIDEND (O),,O,,,7.60,,,,
04/11/2019,22036089139,Bought 0.105 ITW @ 153.4913,0.105,ITW,153.4913,,-16.12,,,,
04/11/2019,22036089138,QUALIFIED DIVIDEND (ITW),,ITW,,,16.12,,,,
04/02/2019,21957117201,Bought 0.168 GPC @ 112.36,0.168,GPC,112.36,,-18.88,,,,
04/02/2019,21957117200,QUALIFIED DIVIDEND (GPC),,GPC,,,18.88,,,,
04/02/2019,21957382689,Bought 0.09 ADP @ 161.093,0.09,ADP,161.093,,-14.53,,,,
04/02/2019,21957382688,QUALIFIED DIVIDEND (ADP),,ADP,,,14.53,,,,
03/28/2019,21878224844,QUALIFIED DIVIDEND (HD),,HD,,,8.16,,,,
03/25/2019,21839805683,Bought 0.3 DUK @ 89.58,0.3,DUK,89.58,,-26.86,,,,
03/25/2019,21839805682,QUALIFIED DIVIDEND (DUK),,DUK,,,26.86,,,,
03/25/2019,21839141486,Bought 0.135 ETN @ 79.0158,0.135,ETN,79.0158,,-10.65,,,,
03/25/2019,21839141485,QUALIFIED DIVIDEND (ETN),,ETN,,,10.65,,,,
03/21/2019,21816319640,Bought 0.65 D @ 75.1885,0.65,D,75.1885,,-48.88,,,,
03/21/2019,21816319639,QUALIFIED DIVIDEND (D),,D,,,48.88,,,,
03/19/2019,21794978112,Bought 0.247 VFC @ 86.613,0.247,VFC,86.613,,-21.41,,,,
03/19/2019,21794978111,QUALIFIED DIVIDEND (VFC),,VFC,,,21.41,,,,
03/18/2019,21785413854,Bought 0.154 NEE @ 190.501,0.154,NEE,190.501,,-29.40,,,,
03/18/2019,21785413853,QUALIFIED DIVIDEND (NEE),,NEE,,,29.40,,,,
03/18/2019,21785088161,Bought 0.107 O @ 70.7055,0.107,O,70.7055,,-7.55,,,,
03/18/2019,21785088159,ORDINARY DIVIDEND (O),,O,,,7.55,,,,
03/15/2019,21773254570,Bought 0.136 MSFT @ 116.714,0.136,MSFT,116.714,,-15.83,,,,
03/15/2019,21773254569,QUALIFIED DIVIDEND (MSFT),,MSFT,,,15.83,,,,
03/12/2019,21742777519,Bought 0.135 TGT @ 76.0402,0.135,TGT,76.0402,,-10.24,,,,
03/12/2019,21742777518,QUALIFIED DIVIDEND (TGT),,TGT,,,10.24,,,,
03/08/2019,21722685074,Sold 0.293 LOW @ 98.1,0.293,LOW,98.10,,28.74,,,,
03/08/2019,21720789707,Bought 6 HD @ 179.6851,6,HD,179.6851,4.95,-1083.06,,,,
03/08/2019,21720785583,Sold 15 LOW @ 98.0962,15,LOW,98.0962,4.95,1466.47,0.02,,,
03/05/2019,21686489516,Bought 20 CVS @ 55.3673,20,CVS,55.3673,4.95,-1112.30,,,,
03/04/2019,21676145724,Bought 0.295 WEC @ 75.7432,0.295,WEC,75.7432,,-22.37,,,,
03/04/2019,21676145723,QUALIFIED DIVIDEND (WEC),,WEC,,,22.37,,,,
03/04/2019,21673394141,Bought 0.251 WELL @ 75.9022,0.251,WELL,75.9022,,-19.04,,,,
03/04/2019,21673394140,ORDINARY DIVIDEND (WELL),,WELL,,,19.04,,,,
02/22/2019,21584740798,Sold 0.102 KHC @ 34.61,0.102,KHC,34.61,,3.53,,,,
02/22/2019,21584740238,Sold 0.743 GIS @ 45.05,0.743,GIS,45.05,,33.47,,,,
02/22/2019,21582267280,Sold 39 GIS @ 45.05,39,GIS,45.05,4.95,1751.98,0.02,,,
02/22/2019,21582264356,Sold 56 KHC @ 34.6114,56,KHC,34.6114,4.95,1933.25,0.04,,,
02/19/2019,21555546471,Bought 0.242 LNT @ 45.0599,0.242,LNT,45.0599,,-10.90,,,,
02/19/2019,21555546470,QUALIFIED DIVIDEND (LNT),,LNT,,,10.90,,,,
02/19/2019,21555430692,Bought 0.065 ABT @ 75.1535,0.065,ABT,75.1535,,-4.86,,,,
02/19/2019,21555430691,QUALIFIED DIVIDEND (ABT),,ABT,,,4.86,,,,
02/19/2019,21555370056,Bought 0.108 O @ 70.0171,0.108,O,70.0171,,-7.53,,,,
02/19/2019,21555370055,ORDINARY DIVIDEND (O),,O,,,7.53,,,,
02/19/2019,21555178887,Bought 0.345 HRL @ 43.1791,0.345,HRL,43.1791,,-14.91,,,,
02/19/2019,21555178886,QUALIFIED DIVIDEND (HRL),,HRL,,,14.91,,,,
02/15/2019,21543750109,Bought 0.043 AAPL @ 170.3607,0.043,AAPL,170.3607,,-7.30,,,,
02/15/2019,21543750108,QUALIFIED DIVIDEND (AAPL),,AAPL,,,7.30,,,,
02/12/2019,21516300640,Bought 0.08 TXN @ 106.267,0.08,TXN,106.267,,-8.47,,,,
02/12/2019,21516300639,QUALIFIED DIVIDEND (TXN),,TXN,,,8.47,,,,
02/06/2019,21476547397,Bought 0.075 LOW @ 97.3505,0.075,LOW,97.3505,,-7.30,,,,
02/06/2019,21476547396,QUALIFIED DIVIDEND (LOW),,LOW,,,7.30,,,,
02/05/2019,21464063828,Bought 0.052 CBRL @ 169.45,0.052,CBRL,169.45,,-8.75,,,,
02/05/2019,21464063824,QUALIFIED DIVIDEND (CBRL),,CBRL,,,8.75,,,,
02/04/2019,21454968059,Bought 1.661 T @ 29.7771,1.661,T,29.7771,,-49.46,,,,
02/04/2019,21455374800,Bought 0.504 VZ @ 54.1371,0.504,VZ,54.1371,,-27.26,,,,
02/04/2019,21454968058,QUALIFIED DIVIDEND (T),,T,,,49.46,,,,
02/04/2019,21455374799,QUALIFIED DIVIDEND (VZ),,VZ,,,27.26,,,,
02/04/2019,21454880030,Bought 0.439 GIS @ 43.8739,0.439,GIS,43.8739,,-19.26,,,,
02/04/2019,21454880029,QUALIFIED DIVIDEND (GIS),,GIS,,,19.26,,,,
02/01/2019,21440921238,Bought 0.203 TD @ 56.6714,0.203,TD,56.6714,,-11.52,,,,
02/01/2019,21440921237,QUALIFIED DIVIDEND (TD),,TD,,,11.52,,,,
01/31/2019,21408152618,Sold 0.381 HSY @ 105.25,0.381,HSY,105.25,,40.10,,,,
01/31/2019,21406125095,Sold 22 HSY @ 105.25,22,HSY,105.25,4.95,2310.52,0.03,,,
01/16/2019,21314558465,Bought 0.339 BCE @ 41.9338,0.339,BCE,41.9338,,-14.20,,,,
01/16/2019,21314558464,QUALIFIED DIVIDEND (BCE),,BCE,,,14.20,,,,
01/16/2019,21314462944,Bought 0.114 O @ 64.6149,0.114,O,64.6149,,-7.35,,,,
01/16/2019,21314462943,ORDINARY DIVIDEND (O),,O,,,7.35,,,,
01/11/2019,21284875330,Bought 0.123 ITW @ 129.7133,0.123,ITW,129.7133,,-16.00,,,,
01/11/2019,21284875329,QUALIFIED DIVIDEND (ITW),,ITW,,,16.00,,,,
01/08/2019,21254452669,Bought 10 AAPL @ 151.12,10,AAPL,151.12,4.95,-1516.15,,,,
01/03/2019,21216523904,Bought 0.189 GPC @ 93.7095,0.189,GPC,93.7095,,-17.69,,,,
01/03/2019,21216523903,QUALIFIED DIVIDEND (GPC),,GPC,,,17.69,,,,
01/03/2019,21216408995,Bought 0.113 ADP @ 127.493,0.113,ADP,127.493,,-14.44,,,,
01/03/2019,21216408994,QUALIFIED DIVIDEND (ADP),,ADP,,,14.44,,,,
***END OF FILE***
